currency,date,rate
CLP,2021-05-13,0.001413
CLP,2021-05-14,0.001429
CLP,2021-05-15,0.001429
CLP,2021-05-16,0.001429
CLP,2021-05-17,0.001397
CLP,2021-05-18,0.001404
CLP,2021-05-19,0.001398
CLP,2021-05-20,0.001387
CLP,2021-05-21,0.001387
CLP,2021-05-22,0.001387
CLP,2021-05-23,0.001387
CLP,2021-05-24,0.00137
CLP,2021-05-25,0.001362
CLP,2021-05-26,0.00137
CLP,2021-05-27,0.00138
CLP,2021-05-28,0.00138
CLP,2021-05-29,0.00138
CLP,2021-05-30,0.00138
CLP,2021-05-31,0.001383
CLP,2021-06-01,0.001373
CLP,2021-06-02,0.001392
CLP,2021-06-03,0.001391
CLP,2021-06-04,0.001392
CLP,2021-06-05,0.001392
CLP,2021-06-06,0.001392
CLP,2021-06-07,0.001396
CLP,2021-06-08,0.001393
CLP,2021-06-09,0.001389
CLP,2021-06-10,0.001389
CLP,2021-06-11,0.001385
CLP,2021-06-12,0.001385
CLP,2021-06-13,0.001385
CLP,2021-06-14,0.00139
CLP,2021-06-15,0.001375
CLP,2021-06-16,0.001369
CLP,2021-06-17,0.001354
CLP,2021-06-18,0.001336
CLP,2021-06-19,0.001336
CLP,2021-06-20,0.001336
CLP,2021-06-21,0.001338
CLP,2021-06-22,0.001349
CLP,2021-06-23,0.001358
CLP,2021-06-24,0.001362
CLP,2021-06-25,0.001364
CLP,2021-06-26,0.001364
CLP,2021-06-27,0.001364
CLP,2021-06-28,0.001361
CLP,2021-06-29,0.001374
CLP,2021-06-30,0.001366
CLP,2021-07-01,0.00135
CLP,2021-07-02,0.001359
CLP,2021-07-03,0.001359
CLP,2021-07-04,0.001359
CLP,2021-07-05,0.001358
CLP,2021-07-06,0.001337
CLP,2021-07-07,0.001335
CLP,2021-07-08,0.001327
CLP,2021-07-09,0.001336
CLP,2021-07-10,0.001336
CLP,2021-07-11,0.001336
CLP,2021-07-12,0.001345
CLP,2021-07-13,0.001334
CLP,2021-07-14,0.001342
CLP,2021-07-15,0.001321
CLP,2021-07-16,0.00132
CLP,2021-07-17,0.00132
CLP,2021-07-18,0.00132
CLP,2021-07-19,0.001315
CLP,2021-07-20,0.001319
CLP,2021-07-21,0.001329
CLP,2021-07-22,0.001326
CLP,2021-07-23,0.001312
CLP,2021-07-24,0.001312
CLP,2021-07-25,0.001312
CLP,2021-07-26,0.001315
CLP,2021-07-27,0.001302
CLP,2021-07-28,0.001313
CLP,2021-07-29,0.001315
CLP,2021-07-30,0.001322
CLP,2021-07-31,0.001322
CLP,2021-08-01,0.001322
CLP,2021-08-02,0.001301
CLP,2021-08-03,0.001289
CLP,2021-08-04,0.001291
CLP,2021-08-05,0.001285
CLP,2021-08-06,0.001269
CLP,2021-08-07,0.001269
CLP,2021-08-08,0.001269
CLP,2021-08-09,0.001273
CLP,2021-08-10,0.001284
CLP,2021-08-11,0.001296
CLP,2021-08-12,0.001291
CLP,2021-08-13,0.001289
CLP,2021-08-14,0.001289
CLP,2021-08-15,0.001289
CLP,2021-08-16,0.001271
CLP,2021-08-17,0.001266
CLP,2021-08-18,0.00127
CLP,2021-08-19,0.001271
CLP,2021-08-20,0.001271
CLP,2021-08-21,0.001271
CLP,2021-08-22,0.001271
CLP,2021-08-23,0.001275
CLP,2021-08-24,0.001278
CLP,2021-08-25,0.001276
CLP,2021-08-26,0.001271
CLP,2021-08-27,0.001277
CLP,2021-08-28,0.001277
CLP,2021-08-29,0.001277
CLP,2021-08-30,0.001278
CLP,2021-08-31,0.001289
CLP,2021-09-01,0.001296
CLP,2021-09-02,0.0013
CLP,2021-09-03,0.001304
CLP,2021-09-04,0.001304
CLP,2021-09-05,0.001304
CLP,2021-09-06,0.001298
CLP,2021-09-07,0.001281
CLP,2021-09-08,0.00127
CLP,2021-09-09,0.00126
CLP,2021-09-10,0.001268
CLP,2021-09-11,0.001268
CLP,2021-09-12,0.001268
CLP,2021-09-13,0.001274
CLP,2021-09-14,0.001276
CLP,2021-09-15,0.001285
CLP,2021-09-16,0.001276
CLP,2021-09-17,0.001275
CLP,2021-09-18,0.001275
CLP,2021-09-19,0.001275
CLP,2021-09-20,0.001267
CLP,2021-09-21,0.001272
CLP,2021-09-22,0.00127
CLP,2021-09-23,0.001273
CLP,2021-09-24,0.001261
CLP,2021-09-25,0.001261
CLP,2021-09-26,0.001261
CLP,2021-09-27,0.00126
CLP,2021-09-28,0.001246
CLP,2021-09-29,0.001235
CLP,2021-09-30,0.001233
CLP,2021-10-01,0.001245
CLP,2021-10-02,0.001245
CLP,2021-10-03,0.001245
CLP,2021-10-04,0.001241
CLP,2021-10-05,0.001233
CLP,2021-10-06,0.00123
CLP,2021-10-07,0.001231
CLP,2021-10-08,0.001213
CLP,2021-10-09,0.001213
CLP,2021-10-10,0.001213
CLP,2021-10-11,0.001213
CLP,2021-10-12,0.001215
CLP,2021-10-13,0.001227
CLP,2021-10-14,0.001211
CLP,2021-10-15,0.001214
CLP,2021-10-16,0.001214
CLP,2021-10-17,0.001214
CLP,2021-10-18,0.001224
CLP,2021-10-19,0.001234
CLP,2021-10-20,0.001228
CLP,2021-10-21,0.001222
CLP,2021-10-22,0.001226
CLP,2021-10-23,0.001226
CLP,2021-10-24,0.001226
CLP,2021-10-25,0.001238
CLP,2021-10-26,0.001244
CLP,2021-10-27,0.001242
CLP,2021-10-28,0.001241
CLP,2021-10-29,0.001229
CLP,2021-10-30,0.001229
CLP,2021-10-31,0.001229
CLP,2021-11-01,0.001231
CLP,2021-11-02,0.001229
CLP,2021-11-03,0.001229
CLP,2021-11-04,0.001228
CLP,2021-11-05,0.001232
CLP,2021-11-06,0.001232
CLP,2021-11-07,0.001232
CLP,2021-11-08,0.001244
CLP,2021-11-09,0.00126
CLP,2021-11-10,0.001257
CLP,2021-11-11,0.001259
CLP,2021-11-12,0.001249
CLP,2021-11-13,0.001249
CLP,2021-11-14,0.001249
CLP,2021-11-15,0.001253
CLP,2021-11-16,0.001232
CLP,2021-11-17,0.001205
CLP,2021-11-18,0.001201
CLP,2021-11-19,0.001207
CLP,2021-11-20,0.001207
CLP,2021-11-21,0.001207
CLP,2021-11-22,0.001231
CLP,2021-11-23,0.001229
CLP,2021-11-24,0.001228
CLP,2021-11-25,0.001221
CLP,2021-11-26,0.001202
CLP,2021-11-27,0.001202
CLP,2021-11-28,0.001202
CLP,2021-11-29,0.001185
CLP,2021-11-30,0.001209
CLP,2021-12-01,0.001192
CLP,2021-12-02,0.001194
CLP,2021-12-03,0.001189
CLP,2021-12-04,0.0012
CLP,2021-12-05,0.0012
CLP,2021-12-06,0.001182
CLP,2021-12-07,0.001191
CLP,2021-12-08,0.001191
CLP,2021-12-09,0.001195
CLP,2021-12-10,0.001185
CLP,2021-12-11,0.001179
CLP,2021-12-12,0.001179
CLP,2021-12-13,0.001188
CLP,2021-12-14,0.001186
CLP,2021-12-15,0.001175
CLP,2021-12-16,0.001181
CLP,2021-12-17,0.001186
CLP,2021-12-18,0.001169
CLP,2021-12-19,0.001169
CLP,2021-12-20,0.001148
CLP,2021-12-21,0.001147
CLP,2021-12-22,0.001162
CLP,2021-12-23,0.001164
CLP,2021-12-24,0.001156
CLP,2021-12-25,0.001156
CLP,2021-12-26,0.001156
CLP,2021-12-27,0.001166
CLP,2021-12-28,0.001169
CLP,2021-12-29,0.001177
CLP,2021-12-30,0.001174
CLP,2021-12-31,0.001174
CLP,2022-01-01,0.001174
CLP,2022-01-02,0.001174
CLP,2022-01-03,0.001174
CLP,2022-01-04,0.00118
CLP,2022-01-05,0.001193
CLP,2022-01-06,0.001194
CLP,2022-01-07,0.001207
CLP,2022-01-08,0.001203
CLP,2022-01-09,0.001203
CLP,2022-01-10,0.001197
CLP,2022-01-11,0.001207
CLP,2022-01-12,0.001214
CLP,2022-01-13,0.001225
CLP,2022-01-14,0.00122
CLP,2022-01-15,0.00122
CLP,2022-01-16,0.00122
CLP,2022-01-17,0.001216
CLP,2022-01-18,0.001223
CLP,2022-01-19,0.001236
CLP,2022-01-20,0.001246
CLP,2022-01-21,0.001252
CLP,2022-01-22,0.001252
CLP,2022-01-23,0.001252
CLP,2022-01-24,0.001239
CLP,2022-01-25,0.00125
CLP,2022-01-26,0.001245
CLP,2022-01-27,0.001242
CLP,2022-01-28,0.001229
CLP,2022-01-29,0.001229
CLP,2022-01-30,0.001239
CLP,2022-01-31,0.001249
CLP,2022-02-01,0.001246
CLP,2022-02-02,0.001246
CLP,2022-02-03,0.001222
CLP,2022-02-04,0.001207
CLP,2022-02-05,0.001207
CLP,2022-02-06,0.001207
CLP,2022-02-07,0.001213
CLP,2022-02-08,0.001208
CLP,2022-02-09,0.00123
CLP,2022-02-10,0.001242
CLP,2022-02-11,0.001235
CLP,2022-02-12,0.001241
CLP,2022-02-13,0.001241
CLP,2022-02-14,0.001229
CLP,2022-02-15,0.001249
CLP,2022-02-16,0.001253
CLP,2022-02-17,0.001257
CLP,2022-02-18,0.001248
CLP,2022-02-19,0.001248
CLP,2022-02-20,0.001248
CLP,2022-02-21,0.001252
CLP,2022-02-22,0.001261
CLP,2022-02-23,0.001264
CLP,2022-02-24,0.001224
CLP,2022-02-25,0.001247
CLP,2022-02-26,0.001244
CLP,2022-02-27,0.001244
CLP,2022-02-28,0.001251
CLP,2022-03-01,0.00124
CLP,2022-03-02,0.001242
CLP,2022-03-03,0.001256
CLP,2022-03-04,0.001242
CLP,2022-03-05,0.001242
CLP,2022-03-06,0.001242
CLP,2022-03-07,0.001231
CLP,2022-03-08,0.001235
CLP,2022-03-09,0.001243
CLP,2022-03-10,0.001247
CLP,2022-03-11,0.001241
CLP,2022-03-12,0.001241
CLP,2022-03-13,0.001241
CLP,2022-03-14,0.001229
CLP,2022-03-15,0.001235
CLP,2022-03-16,0.001253
CLP,2022-03-17,0.001251
CLP,2022-03-18,0.001245
CLP,2022-03-19,0.001245
CLP,2022-03-20,0.001245
CLP,2022-03-21,0.00126
CLP,2022-03-22,0.001261
CLP,2022-03-23,0.001262
CLP,2022-03-24,0.001267
CLP,2022-03-25,0.001285
CLP,2022-03-26,0.001263
CLP,2022-03-27,0.001285
CLP,2022-03-28,0.001284
CLP,2022-03-29,0.001282
CLP,2022-03-30,0.001267
CLP,2022-03-31,0.001271
CLP,2022-04-01,0.001277
CLP,2022-04-02,0.001271
CLP,2022-04-03,0.001277
CLP,2022-04-04,0.001284
CLP,2022-04-05,0.00127
CLP,2022-04-06,0.00125
CLP,2022-04-07,0.001241
CLP,2022-04-08,0.001227
CLP,2022-04-09,0.001227
CLP,2022-04-10,0.001227
CLP,2022-04-11,0.001224
CLP,2022-04-12,0.001241
CLP,2022-04-13,0.001241
CLP,2022-04-14,0.001226
CLP,2022-04-15,0.001227
CLP,2022-04-16,0.001227
CLP,2022-04-17,0.001227
CLP,2022-04-18,0.001225
CLP,2022-04-19,0.00122
CLP,2022-04-20,0.001226
CLP,2022-04-21,0.001212
CLP,2022-04-22,0.001194
CLP,2022-04-23,0.001209
CLP,2022-04-24,0.001194
CLP,2022-04-25,0.001184
CLP,2022-04-26,0.001181
CLP,2022-04-27,0.001181
CLP,2022-04-28,0.001165
CLP,2022-04-29,0.001173
CLP,2022-04-30,0.001173
CLP,2022-05-01,0.001173
CLP,2022-05-02,0.001161
CLP,2022-05-03,0.001169
CLP,2022-05-04,0.001172
CLP,2022-05-05,0.00116
CLP,2022-05-06,0.001164
CLP,2022-05-07,0.001164
CLP,2022-05-08,0.001164
CLP,2022-05-09,0.001151
CLP,2022-05-10,0.001154
CLP,2022-05-11,0.00116
CLP,2022-05-12,0.001155
CLP,2022-05-13,0.001162
CLP,2022-05-14,0.001162
CLP,2022-05-15,0.001162
CLP,2022-05-16,0.001166
CLP,2022-05-17,0.001175
CLP,2022-05-18,0.00117
CLP,2022-05-19,0.001194
CLP,2022-05-20,0.001195
CLP,2022-05-21,0.001195
CLP,2022-05-22,0.001195
CLP,2022-05-23,0.001204
CLP,2022-05-24,0.001204
CLP,2022-05-25,0.001202
CLP,2022-05-26,0.001214
CLP,2022-05-27,0.00121
CLP,2022-05-28,0.00121
CLP,2022-05-29,0.00121
CLP,2022-05-30,0.001204
CLP,2022-05-31,0.001213
CLP,2022-06-01,0.001214
CLP,2022-06-02,0.00123
CLP,2022-06-03,0.001232
CLP,2022-06-04,0.001232
CLP,2022-06-05,0.001232
CLP,2022-06-06,0.001215
CLP,2022-06-07,0.001212
CLP,2022-06-08,0.001217
CLP,2022-06-09,0.00121
CLP,2022-06-10,0.001184
CLP,2022-06-11,0.001184
CLP,2022-06-12,0.001184
CLP,2022-06-13,0.001159
CLP,2022-06-14,0.001151
CLP,2022-06-15,0.001167
CLP,2022-06-16,0.001153
CLP,2022-06-17,0.001141
CLP,2022-06-18,0.001141
CLP,2022-06-19,0.001141
CLP,2022-06-20,0.001132
CLP,2022-06-21,0.001144
CLP,2022-06-22,0.001123
CLP,2022-06-23,0.001106
CLP,2022-06-24,0.001089
CLP,2022-06-25,0.001089
CLP,2022-06-26,0.001089
CLP,2022-06-27,0.001086
CLP,2022-06-28,0.001097
CLP,2022-06-29,0.001079
CLP,2022-06-30,0.001091
CLP,2022-07-01,0.001072
CLP,2022-07-02,0.001072
CLP,2022-07-03,0.001072
CLP,2022-07-04,0.001077
CLP,2022-07-05,0.001049
CLP,2022-07-06,0.001031
CLP,2022-07-07,0.001051
CLP,2022-07-08,0.001027
CLP,2022-07-09,0.001027
CLP,2022-07-10,0.001027
CLP,2022-07-11,0.001007
CLP,2022-07-12,0.001007
CLP,2022-07-13,0.000987
CLP,2022-07-14,0.000991
CLP,2022-07-15,0.000952
CLP,2022-07-16,0.000952
CLP,2022-07-17,0.000952
CLP,2022-07-18,0.000952
CLP,2022-07-19,0.000952
CLP,2022-07-20,0.001078
CLP,2022-07-21,0.001077
CLP,2022-07-22,0.00105
CLP,2022-07-23,0.001081
CLP,2022-07-24,0.00105
CLP,2022-07-25,0.001067
CLP,2022-07-26,0.001081
CLP,2022-07-27,0.001099
CLP,2022-07-28,0.0011
CLP,2022-07-29,0.001108
CLP,2022-07-30,0.001108
CLP,2022-07-31,0.00111
CLP,2022-08-01,0.001121
CLP,2022-08-02,0.001099
CLP,2022-08-03,0.001097
CLP,2022-08-04,0.001108
CLP,2022-08-05,0.001089
CLP,2022-08-06,0.001102
CLP,2022-08-07,0.001089
CLP,2022-08-08,0.001104
CLP,2022-08-09,0.001107
CLP,2022-08-10,0.001127
CLP,2022-08-11,0.00113
CLP,2022-08-12,0.001142
CLP,2022-08-13,0.001142
CLP,2022-08-14,0.001142
CLP,2022-08-15,0.001135
CLP,2022-08-16,0.001134
CLP,2022-08-17,0.001114
CLP,2022-08-18,0.001076
CLP,2022-08-19,0.001059
CLP,2022-08-20,0.001075
CLP,2022-08-21,0.001059
CLP,2022-08-22,0.001066
CLP,2022-08-23,0.001091
CLP,2022-08-24,0.001085
CLP,2022-08-25,0.001113
CLP,2022-08-26,0.00112
CLP,2022-08-27,0.001107
CLP,2022-08-28,0.00112
CLP,2022-08-29,0.001133
CLP,2022-08-30,0.001123
CLP,2022-08-31,0.001115
CLP,2022-09-01,0.001115
CLP,2022-09-02,0.001138
CLP,2022-09-03,0.001138
CLP,2022-09-04,0.001138
CLP,2022-09-05,0.001134
CLP,2022-09-06,0.00112
CLP,2022-09-07,0.001131
CLP,2022-09-08,0.001133
CLP,2022-09-09,0.001104
CLP,2022-09-10,0.001104
CLP,2022-09-11,0.001104
CLP,2022-09-12,0.001113
CLP,2022-09-13,0.00109
CLP,2022-09-14,0.001086
CLP,2022-09-15,0.001083
CLP,2022-09-16,0.001084
CLP,2022-09-17,0.001133
CLP,2022-09-18,0.001133
CLP,2022-09-19,0.001133
CLP,2022-09-20,0.001072
CLP,2022-09-21,0.001068
CLP,2022-09-22,0.001058
CLP,2022-09-23,0.00103
CLP,2022-09-24,0.001052
CLP,2022-09-25,0.00103
CLP,2022-09-26,0.001006
CLP,2022-09-27,0.001015
CLP,2022-09-28,0.001045
CLP,2022-09-29,0.001038
CLP,2022-09-30,0.001033
CLP,2022-10-01,0.001033
CLP,2022-10-02,0.001033
CLP,2022-10-03,0.001063
CLP,2022-10-04,0.001073
CLP,2022-10-05,0.001064
CLP,2022-10-06,0.001059
CLP,2022-10-07,0.001066
CLP,2022-10-08,0.001066
CLP,2022-10-09,0.001066
CLP,2022-10-10,0.001066
CLP,2022-10-11,0.001078
CLP,2022-10-12,0.001059
CLP,2022-10-13,0.001066
CLP,2022-10-14,0.001039
CLP,2022-10-15,0.001039
CLP,2022-10-16,0.001039
CLP,2022-10-17,0.001029
CLP,2022-10-18,0.001027
CLP,2022-10-19,0.001026
CLP,2022-10-20,0.001022
CLP,2022-10-21,0.001028
CLP,2022-10-22,0.001028
CLP,2022-10-23,0.001028
CLP,2022-10-24,0.001013
CLP,2022-10-25,0.001034
CLP,2022-10-26,0.001051
CLP,2022-10-27,0.00106
CLP,2022-10-28,0.00106
CLP,2022-10-29,0.00106
CLP,2022-10-30,0.00106
CLP,2022-10-31,0.00106
CLP,2022-11-01,0.00106
CLP,2022-11-02,0.001059
CLP,2022-11-03,0.001059
CLP,2022-11-04,0.001079
CLP,2022-11-05,0.001079
CLP,2022-11-06,0.001079
CLP,2022-11-07,0.001091
CLP,2022-11-08,0.001103
CLP,2022-11-09,0.001109
CLP,2022-11-10,0.001118
CLP,2022-11-11,0.001122
CLP,2022-11-12,0.001122
CLP,2022-11-13,0.001122
CLP,2022-11-14,0.001122
CLP,2022-11-15,0.001127
CLP,2022-11-16,0.001096
CLP,2022-11-17,0.001085
CLP,2022-11-18,0.001062
CLP,2022-11-19,0.001062
CLP,2022-11-20,0.001062
CLP,2022-11-21,0.001061
CLP,2022-11-22,0.001079
CLP,2022-11-23,0.001091
CLP,2022-11-24,0.001098
CLP,2022-11-25,0.001084
CLP,2022-11-26,0.001084
CLP,2022-11-27,0.001084
CLP,2022-11-28,0.001095
CLP,2022-11-29,0.00111
CLP,2022-11-30,0.001123
CLP,2022-12-01,0.001137
CLP,2022-12-02,0.001132
CLP,2022-12-03,0.001135
CLP,2022-12-04,0.001132
CLP,2022-12-05,0.001116
CLP,2022-12-06,0.001137
CLP,2022-12-07,0.001154
CLP,2022-12-08,0.001157
CLP,2022-12-09,0.00116
CLP,2022-12-10,0.001168
CLP,2022-12-11,0.001168
CLP,2022-12-12,0.001153
CLP,2022-12-13,0.001166
CLP,2022-12-14,0.001148
CLP,2022-12-15,0.001138
CLP,2022-12-16,0.001128
CLP,2022-12-17,0.001138
CLP,2022-12-18,0.001138
CLP,2022-12-19,0.001125
CLP,2022-12-20,0.001128
CLP,2022-12-21,0.001148
CLP,2022-12-22,0.001148
CLP,2022-12-23,0.001139
CLP,2022-12-24,0.001139
CLP,2022-12-25,0.001139
CLP,2022-12-26,0.001138
CLP,2022-12-27,0.001152
CLP,2022-12-28,0.00116
CLP,2022-12-29,0.001168
CLP,2022-12-30,0.001179
CLP,2022-12-31,0.001179
CLP,2023-01-01,0.001179
CLP,2023-01-02,0.001179
CLP,2023-01-03,0.001159
CLP,2023-01-04,0.001169
CLP,2023-01-05,0.001174
CLP,2023-01-06,0.001189
CLP,2023-01-07,0.001189
CLP,2023-01-08,0.001189
CLP,2023-01-09,0.001197
CLP,2023-01-10,0.001209
CLP,2023-01-11,0.001214
CLP,2023-01-12,0.001222
CLP,2023-01-13,0.001223
CLP,2023-01-14,0.001222
CLP,2023-01-15,0.001222
CLP,2023-01-16,0.001216
CLP,2023-01-17,0.001227
CLP,2023-01-18,0.001214
CLP,2023-01-19,0.001214
CLP,2023-01-20,0.001227
CLP,2023-01-21,0.001227
CLP,2023-01-22,0.001227
CLP,2023-01-23,0.00123
CLP,2023-01-24,0.001248
CLP,2023-01-25,0.001245
CLP,2023-01-26,0.001246
CLP,2023-01-27,0.00124
CLP,2023-01-28,0.001245
CLP,2023-01-29,0.001245
CLP,2023-01-30,0.001238
CLP,2023-01-31,0.001256
CLP,2023-02-01,0.001271
CLP,2023-02-02,0.001282
CLP,2023-02-03,0.001255
CLP,2023-02-04,0.001264
CLP,2023-02-05,0.001264
CLP,2023-02-06,0.001243
CLP,2023-02-07,0.001257
CLP,2023-02-08,0.001249
CLP,2023-02-09,0.00125
CLP,2023-02-10,0.001252
CLP,2023-02-11,0.001241
CLP,2023-02-12,0.001241
CLP,2023-02-13,0.001261
CLP,2023-02-14,0.00127
CLP,2023-02-15,0.001262
CLP,2023-02-16,0.001263
CLP,2023-02-17,0.001267
CLP,2023-02-18,0.001261
CLP,2023-02-19,0.001257
CLP,2023-02-20,0.001253
CLP,2023-02-21,0.001246
CLP,2023-02-22,0.001248
CLP,2023-02-23,0.001243
CLP,2023-02-24,0.001215
CLP,2023-02-25,0.001232
CLP,2023-02-26,0.001232
CLP,2023-02-27,0.0012
CLP,2023-02-28,0.001209
CLP,2023-03-01,0.001233
CLP,2023-03-02,0.00123
CLP,2023-03-03,0.001245
CLP,2023-03-04,0.001245
CLP,2023-03-05,0.001245
CLP,2023-03-06,0.001251
CLP,2023-03-07,0.001244
CLP,2023-03-08,0.001245
CLP,2023-03-09,0.001256
CLP,2023-03-10,0.001255
CLP,2023-03-11,0.001261
CLP,2023-03-12,0.001261
CLP,2023-03-13,0.001244
CLP,2023-03-14,0.001246
CLP,2023-03-15,0.001219
CLP,2023-03-16,0.001212
CLP,2023-03-17,0.001204
CLP,2023-03-18,0.001227
CLP,2023-03-19,0.001227
CLP,2023-03-20,0.001211
CLP,2023-03-21,0.001215
CLP,2023-03-22,0.001233
CLP,2023-03-23,0.001239
CLP,2023-03-24,0.001234
CLP,2023-03-25,0.001234
CLP,2023-03-26,0.001231
CLP,2023-03-27,0.00124
CLP,2023-03-28,0.001252
CLP,2023-03-29,0.001262
CLP,2023-03-30,0.001267
CLP,2023-03-31,0.001264
CLP,2023-04-01,0.001264
CLP,2023-04-02,0.001258
CLP,2023-04-03,0.001233
CLP,2023-04-04,0.001238
CLP,2023-04-05,0.001232
CLP,2023-04-06,0.00122
CLP,2023-04-07,0.001222
CLP,2023-04-08,0.001229
CLP,2023-04-09,0.001221
CLP,2023-04-10,0.00122
CLP,2023-04-11,0.001235
CLP,2023-04-12,0.001247
CLP,2023-04-13,0.001259
CLP,2023-04-14,0.001254
CLP,2023-04-15,0.001263
CLP,2023-04-16,0.001254
CLP,2023-04-17,0.001249
CLP,2023-04-18,0.001258
CLP,2023-04-19,0.001258
CLP,2023-04-20,0.001261
CLP,2023-04-21,0.001246
CLP,2023-04-22,0.001246
CLP,2023-04-23,0.001246
CLP,2023-04-24,0.001228
CLP,2023-04-25,0.001231
CLP,2023-04-26,0.001242
CLP,2023-04-27,0.001245
CLP,2023-04-28,0.001239
CLP,2023-04-29,0.001261
CLP,2023-04-30,0.001239
CLP,2023-05-01,0.00124
CLP,2023-05-02,0.001236
CLP,2023-05-03,0.001243
CLP,2023-05-04,0.001252
CLP,2023-05-05,0.001259
CLP,2023-05-06,0.001259
CLP,2023-05-07,0.00126
CLP,2023-05-08,0.001256
CLP,2023-05-09,0.001265
CLP,2023-05-10,0.001268
CLP,2023-05-11,0.001258
CLP,2023-05-12,0.001273
CLP,2023-05-13,0.001264
CLP,2023-05-14,0.001273
CLP,2023-05-15,0.001275
CLP,2023-05-16,0.001251
CLP,2023-05-17,0.001261
CLP,2023-05-18,0.001256
CLP,2023-05-19,0.001252
CLP,2023-05-20,0.001259
CLP,2023-05-21,0.001252
CLP,2023-05-22,0.001253
CLP,2023-05-23,0.001248
CLP,2023-05-24,0.001239
CLP,2023-05-25,0.001237
CLP,2023-05-26,0.00125
CLP,2023-05-27,0.00125
CLP,2023-05-28,0.001252
CLP,2023-05-29,0.001248
CLP,2023-05-30,0.001242
CLP,2023-05-31,0.001234
CLP,2023-06-01,0.001248
CLP,2023-06-02,0.001252
CLP,2023-06-03,0.001238
CLP,2023-06-04,0.001252
CLP,2023-06-05,0.001254
CLP,2023-06-06,0.001256
CLP,2023-06-07,0.001263
CLP,2023-06-08,0.001268
CLP,2023-06-09,0.001268
CLP,2023-06-10,0.001271
CLP,2023-06-11,0.001269
CLP,2023-06-12,0.001268
CLP,2023-06-13,0.001244
CLP,2023-06-14,0.001248
CLP,2023-06-15,0.00126
CLP,2023-06-16,0.00126
CLP,2023-06-17,0.00126
CLP,2023-06-18,0.001262
CLP,2023-06-19,0.001259
CLP,2023-06-20,0.001246
CLP,2023-06-21,0.001246
CLP,2023-06-22,0.001243
CLP,2023-06-23,0.001244
CLP,2023-06-24,0.001251
CLP,2023-06-25,0.00124
CLP,2023-06-26,0.001241
CLP,2023-06-27,0.001254
CLP,2023-06-28,0.001249
CLP,2023-06-29,0.001245
CLP,2023-06-30,0.001248
CLP,2023-07-01,0.001248
CLP,2023-07-02,0.001247
CLP,2023-07-03,0.001251
CLP,2023-07-04,0.001251
CLP,2023-07-05,0.001254
CLP,2023-07-06,0.001243
CLP,2023-07-07,0.001239
CLP,2023-07-08,0.001256
CLP,2023-07-09,0.001238
CLP,2023-07-10,0.00123
CLP,2023-07-11,0.001226
CLP,2023-07-12,0.001232
CLP,2023-07-13,0.001235
CLP,2023-07-14,0.001229
CLP,2023-07-15,0.001235
CLP,2023-07-16,0.001228
CLP,2023-07-17,0.001222
CLP,2023-07-18,0.001226
CLP,2023-07-19,0.00124
CLP,2023-07-20,0.001224
CLP,2023-07-21,0.001215
CLP,2023-07-22,0.001225
CLP,2023-07-23,0.00122
CLP,2023-07-24,0.001207
CLP,2023-07-25,0.001207
CLP,2023-07-26,0.001213
CLP,2023-07-27,0.001208
CLP,2023-07-28,0.001209
CLP,2023-07-29,0.001209
CLP,2023-07-30,0.001207
CLP,2023-07-31,0.001189
CLP,2023-08-01,0.001188
CLP,2023-08-02,0.001184
CLP,2023-08-03,0.001175
CLP,2023-08-04,0.001174
CLP,2023-08-05,0.001184
CLP,2023-08-06,0.001178
CLP,2023-08-07,0.001164
CLP,2023-08-08,0.001162
CLP,2023-08-09,0.00116
CLP,2023-08-10,0.001181
CLP,2023-08-11,0.001172
CLP,2023-08-12,0.001178
CLP,2023-08-13,0.001163
CLP,2023-08-14,0.001163
CLP,2023-08-15,0.001159
CLP,2023-08-16,0.001149
CLP,2023-08-17,0.001156
CLP,2023-08-18,0.001148
CLP,2023-08-19,0.001156
CLP,2023-08-20,0.001148
CLP,2023-08-21,0.00115
CLP,2023-08-22,0.00115
CLP,2023-08-23,0.001151
CLP,2023-08-24,0.001176
CLP,2023-08-25,0.001183
CLP,2023-08-26,0.001182
CLP,2023-08-27,0.001183
CLP,2023-08-28,0.001177
CLP,2023-08-29,0.001168
CLP,2023-08-30,0.001173
CLP,2023-08-31,0.001173
CLP,2023-09-01,0.001174
CLP,2023-09-02,0.001168
CLP,2023-09-03,0.001171
CLP,2023-09-04,0.001166
CLP,2023-09-05,0.001144
CLP,2023-09-06,0.001146
CLP,2023-09-07,0.001132
CLP,2023-09-08,0.001116
CLP,2023-09-09,0.001116
CLP,2023-09-10,0.001116
CLP,2023-09-11,0.001128
CLP,2023-09-12,0.00112
CLP,2023-09-13,0.001134
CLP,2023-09-14,0.001125
CLP,2023-09-15,0.00113
CLP,2023-09-16,0.00113
CLP,2023-09-17,0.00113
CLP,2023-09-18,0.001128
CLP,2023-09-19,0.001131
CLP,2023-09-20,0.001133
CLP,2023-09-21,0.001124
CLP,2023-09-22,0.001118
CLP,2023-09-23,0.00113
CLP,2023-09-24,0.001118
CLP,2023-09-25,0.001107
CLP,2023-09-26,0.001106
CLP,2023-09-27,0.0011
CLP,2023-09-28,0.001104
CLP,2023-09-29,0.001122
CLP,2023-09-30,0.001109
CLP,2023-10-01,0.001122
CLP,2023-10-02,0.001101
CLP,2023-10-03,0.00109
